data,B6D2,BXD1,BXD100,BXD101,BXD102,BXD103,BXD11,BXD12,BXD14,BXD24,BXD27,BXD29,BXD31,BXD32,BXD34,BXD39,BXD40,BXD42,BXD43,BXD44,BXD45,BXD48,BXD49,BXD50,BXD56,BXD60,BXD62,BXD63,BXD65,BXD68,BXD69,BXD70,BXD71,BXD73,BXD75,BXD79,BXD80,BXD83,BXD84,BXD85,BXD87,BXD89,BXD90,BXD92A,BXD95,BXD97,BXD99,C57BL/6J,D2B6F1,DBA/2J
1110032A03Rik,10.566,10.652000000000001,10.874500000000001,10.782,10.741,10.4505,10.821,10.333,10.245,10.674,10.809999999999999,10.4835,10.7,10.633500000000002,10.8755,10.041,10.428,10.363,10.916,10.411999999999999,10.782499999999999,10.766,10.353,10.395,10.7275,10.484,10.952,10.422,10.4895,10.753,10.5845,10.600999999999999,10.773499999999999,10.7255,10.2285,10.587,10.6645,10.556000000000001,11.093,10.5845,10.452,10.4065,10.534500000000001,10.555,10.4775,10.58,10.6995,10.741,10.715499999999999,10.34
2010107E04Rik,10.514,10.5735,10.4915,10.048,10.309,10.3955,10.1115,10.031,10.418,10.633,10.0085,10.308,9.9055,10.358,10.6355,9.61,10.304,10.248,10.344,10.1845,10.501999999999999,10.329,10.745,10.054,10.171,10.36,11.049,10.326,10.5855,10.169,10.5885,10.248000000000001,10.506499999999999,10.3155,10.52,9.993,10.4715,10.482,10.917,10.377500000000001,10.209,10.2945,10.1325,10.29,10.429,10.4665,10.4975,10.5915,10.7375,10.538
2610005L07Rik,12.1265,11.9795,12.5395,12.2255,12.055,12.183,12.271,12.074,12.693,12.241,11.962499999999999,12.424,12.376,12.359,12.431000000000001,12.609,11.9415,11.788,12.098,12.183,12.3015,11.885,11.991,12.0185,12.324,12.184000000000001,11.770499999999998,11.809,11.849499999999999,12.458,11.9375,12.3105,12.253499999999999,12.1495,12.349499999999999,12.349,12.044,12.55,12.226,12.3845,11.6885,12.022,11.9235,11.805,12.2265,12.0,12.5095,11.875,12.1755,12.470500000000001
4932438A13Rik,11.415,11.674,11.8045,11.297,10.929,11.4985,11.521,11.713,11.651,11.069,11.455,11.3585,11.488,11.2965,11.687999999999999,11.364,11.438500000000001,11.314,11.39,11.2925,11.0765,11.196,11.122,11.483,11.589,11.1705,11.163,11.492,11.305,11.407,11.061499999999999,11.065999999999999,11.5905,11.474,11.5015,11.265,11.4435,11.632,10.607,11.28,11.074,11.3525,11.6875,11.264,11.2255,11.334,11.314499999999999,11.268,11.5155,11.6965
4933409K07Rik,10.132000000000001,7.479,7.8035000000000005,7.801500000000001,7.493,7.9955,10.6395,11.458,10.648,7.986,10.7095,10.959,8.257,10.8335,10.911999999999999,7.805,8.5585,10.706,7.994,7.9795,7.8535,7.728,7.722,7.752,7.6419999999999995,8.1235,10.448,10.703,7.8725000000000005,7.7065,10.317,7.677,10.711500000000001,9.8905,10.532,7.475,7.8004999999999995,10.3845,7.924,10.6515,10.736,7.3795,7.59,7.720000000000001,7.857,7.464499999999999,7.997999999999999,10.728,10.6215,7.9525
5830428H23Rik,10.447,10.481,11.032499999999999,10.744,10.016,9.965,10.222999999999999,10.682,10.481,10.565,10.185,10.824,10.785499999999999,10.4315,10.499500000000001,11.063,10.312000000000001,9.995,10.075,9.831,10.3285,10.2595,9.737,9.9555,10.566500000000001,10.2915,10.573,10.679,10.1265,10.305499999999999,9.682500000000001,10.16,10.1665,9.7985,10.5755,10.117,9.8,10.4125,10.531,10.2005,10.005500000000001,10.0545,10.649000000000001,10.07,10.129999999999999,10.2075,10.220500000000001,10.589500000000001,10.6485,10.436499999999999
6820431F20Rik,12.3095,12.342500000000001,12.849,12.529499999999999,12.188,12.2395,12.498000000000001,12.373,12.705,12.499,12.267,12.746,12.719999999999999,12.694500000000001,12.6835,12.992,12.247,12.185,12.191,12.2365,12.3485,12.3095,11.944,12.313500000000001,12.6045,12.343499999999999,12.0885,12.203,12.155000000000001,12.692499999999999,12.0125,12.667,12.5765,12.319500000000001,12.579,12.565,12.225999999999999,12.888,12.35,12.6205,12.1035,12.2135,12.530999999999999,12.211500000000001,12.5165,12.358,12.695,12.1415,12.597000000000001,12.708
Alad,11.3065,12.004,11.8565,11.859,11.723,11.693000000000001,10.797,10.842,11.08,12.095,10.7285,10.8475,10.718499999999999,11.016,10.774000000000001,10.697,11.0785,10.85,11.833,11.738,11.776,10.837499999999999,11.755,11.7835,11.9075,11.798,11.914000000000001,10.75,11.8315,11.782,11.786999999999999,11.78,11.775500000000001,11.783999999999999,11.722000000000001,10.897,11.916,11.879999999999999,12.271,11.859,10.783,11.836500000000001,11.9,11.885,11.8035,11.798,11.6435,10.753,11.4435,11.8535
Anxa5,11.288499999999999,10.7905,10.6385,11.299,11.42,11.314499999999999,11.2295,11.268,11.125,10.675,11.331499999999998,11.118,11.3835,10.943000000000001,11.0165,11.087,10.935500000000001,11.728,11.254,11.4795,11.6155,10.9465,11.685,11.293,11.122,11.2175,10.951,11.259,11.379999999999999,11.3355,11.337,11.491,11.510000000000002,11.317,11.119,11.51,11.0775,11.085,10.857,11.4095,11.602,11.369499999999999,10.932,11.43,11.561499999999999,11.206499999999998,11.4085,11.450500000000002,11.091000000000001,11.1425
Asah1,10.429,10.650500000000001,10.77,10.9185,10.289,10.2965,10.3085,10.903,10.513,10.439,10.758,10.533999999999999,10.478,10.499,10.4555,10.792,10.6025,11.073,10.535,10.286000000000001,10.190999999999999,10.354,10.439,10.325,10.7635,10.687000000000001,10.6815,10.235,10.690999999999999,10.8605,10.305,10.8205,10.233,10.337499999999999,10.641,10.503,10.4565,10.455,10.181,10.474499999999999,10.436499999999999,10.713999999999999,10.800999999999998,10.955,10.303999999999998,10.6595,10.298,10.595500000000001,10.592,10.357
Atp5l,11.219000000000001,11.1395,11.216000000000001,10.9535,11.323,11.224499999999999,11.185,10.949,10.972,11.764,11.0335,11.0485,10.8115,11.178,11.098,10.888,11.501000000000001,10.877,11.271,11.1735,11.0845,11.3125,11.333,10.9955,10.9475,11.1915,11.3215,11.062,11.071000000000002,10.7905,11.406500000000001,10.924,11.0875,11.1755,11.17,10.936,11.3525,11.0245,12.204,11.012,10.958,11.187000000000001,11.026,10.918,11.083,11.102,11.183,11.057500000000001,11.1325,11.3065
Avp,10.7065,11.2095,10.6455,10.6615,10.94,10.927,10.8265,11.033,10.661,10.657,10.8445,10.131499999999999,10.8015,10.677,10.7035,11.056,10.747499999999999,10.893,10.802,11.3805,11.0335,10.837499999999999,11.124,11.0135,10.9265,10.772,10.6555,10.819,10.7365,10.7925,11.1425,10.9955,10.808499999999999,10.3725,10.869,10.932,10.611,10.870000000000001,11.036,10.7105,11.1415,10.9895,10.467500000000001,10.963000000000001,11.2645,11.063500000000001,11.242999999999999,10.692499999999999,10.513,10.738
B2m,11.6945,11.828,11.868500000000001,11.7105,11.937,12.086500000000001,11.416,11.527,12.01,11.135,11.613,11.299,12.0215,11.714500000000001,11.763,12.265,10.997,11.994,11.959,12.1485,12.131499999999999,11.873999999999999,12.468,11.736,11.531,12.022,11.466,11.881,11.5825,12.0735,11.8015,12.024000000000001,12.054,12.044,11.3275,11.98,11.955,11.7365,11.257,12.193999999999999,12.219000000000001,12.2105,11.405999999999999,11.607,12.122499999999999,11.4195,11.462499999999999,12.056999999999999,11.535,11.467
Bai1,10.9895,11.0765,10.763,10.6595,10.582,11.076,11.0825,11.013,10.68,10.748,10.7685,11.117,10.671,11.1915,10.7695,11.157,10.7085,11.026,10.598,11.138,10.7625,11.0085,10.954,11.056999999999999,10.7655,11.1035,11.1335,10.681,10.7295,10.692,11.0595,10.7405,10.782,11.014,10.732500000000002,11.094,11.009,10.689,10.762,10.6085,11.021,10.6905,11.0305,10.597999999999999,11.114999999999998,10.629,11.067499999999999,11.079999999999998,10.941500000000001,10.756
C230004F18Rik,10.559000000000001,10.909,11.149999999999999,10.4845,9.563,10.266,10.556000000000001,10.784,10.603,10.27,10.557500000000001,10.836,10.5745,10.654,10.7875,10.834,10.254999999999999,10.326,9.658,10.035499999999999,10.198,10.559999999999999,10.116,10.388,10.6325,9.975999999999999,10.346499999999999,10.603,10.464,10.6495,9.543,10.679,10.5535,10.067499999999999,10.3715,10.542,9.995000000000001,10.835999999999999,10.271,10.591999999999999,10.3905,10.4115,10.8385,10.387,10.5285,10.57,10.691,10.592,10.803,10.792
C530030P08Rik,11.318,12.699,12.800999999999998,7.9725,10.349,7.5815,12.032499999999999,12.388,7.566,8.092,7.836,8.2195,8.219,7.493,7.8275,12.782,11.9915,7.288,10.515,11.1175,7.9,12.1645,8.106,12.014,7.9464999999999995,7.314,11.8945,12.324,11.9155,7.93,10.2275,12.128,7.704,7.1085,12.1025,11.751,7.4345,12.4565,8.234,8.216999999999999,11.576,7.6075,8.522,11.634,11.7775,12.193000000000001,12.099,11.8975,11.759,8.027999999999999
Camk2n1,11.432,11.2205,11.553,11.24,11.522,11.5355,11.551,11.095,11.182,11.726,11.508,11.4405,11.424,11.343,11.2655,11.532,11.6035,11.424,11.575,11.4175,11.131499999999999,11.279499999999999,11.417,11.2085,11.347999999999999,11.5475,11.727,11.429,11.297,11.2635,11.315000000000001,11.0115,11.367,11.530000000000001,11.4925,11.121,11.51,11.0945,11.801,11.2045,11.1095,11.237,11.1655,11.032,11.1005,11.008,11.059000000000001,11.484,11.471,11.4525
Car2,11.5595,11.452,11.6045,11.518,11.493,11.342,11.401499999999999,11.539,11.568,11.22,11.588999999999999,11.3945,11.746500000000001,11.398499999999999,11.0045,11.547,11.374500000000001,11.645,11.652,11.5475,11.524999999999999,11.5165,11.392,11.624500000000001,11.61,11.312999999999999,11.808,11.375,11.2605,11.061,11.262,11.170000000000002,11.2545,11.291,11.124500000000001,11.395,11.2735,11.5125,11.875,11.285499999999999,11.656500000000001,11.2285,11.537500000000001,11.202,11.550999999999998,11.1945,11.622,11.2545,11.547,11.711500000000001
Cd59a,10.692499999999999,10.0745,10.312000000000001,10.665,10.351,11.0975,11.2085,11.36,11.208,10.929,11.218499999999999,10.464500000000001,11.369499999999999,10.962499999999999,10.1585,11.201,10.2945,10.764,10.823,11.2295,11.407,10.477,10.715,11.2375,11.282,11.456,10.5235,11.257,10.701,11.404499999999999,11.379000000000001,10.582,11.221,11.177499999999998,10.656,11.365,11.191500000000001,10.3905,9.85,11.571,11.412500000000001,10.626000000000001,10.207,11.0395,10.597999999999999,10.1725,10.301,10.1985,10.642,11.001
Cga,9.3765,9.036,8.6165,9.7255,9.14,9.4765,11.6615,10.073,9.466,9.134,10.2925,9.355,9.779,10.454,9.2545,10.905,10.293,10.511,9.095,9.5715,10.236,8.8945,9.521,10.572,7.724500000000001,10.6075,9.917,10.152,9.715,9.669,10.101500000000001,9.5095,9.995000000000001,9.3035,10.1325,9.478,9.1435,9.7845,9.346,9.23,9.424,10.132,10.439499999999999,8.917,11.065999999999999,9.453,9.850999999999999,8.9145,10.0435,10.0895
Chic2,10.451,10.872499999999999,11.172,10.824,10.631,10.645499999999998,10.683,10.656,10.472,11.242,10.564,10.8105,10.611,11.2335,11.007,10.598,11.0215,10.731,11.099,10.5685,10.462,10.8055,10.291,10.692,10.7055,10.846499999999999,11.179,10.546,10.6685,10.738499999999998,10.6945,10.5935,10.484,10.612,10.73,10.63,11.048,10.8535,11.163,10.7865,10.449,10.706,10.9125,10.786999999999999,10.5395,10.479,10.5195,10.549,11.035,10.720500000000001
Coa3,10.8565,11.0785,11.0485,10.512,11.132,10.6825,11.119,11.096,10.524,10.728,11.1105,11.043,11.0695,10.661,10.577,10.861,11.245000000000001,10.697,11.276,10.9605,11.028500000000001,11.225999999999999,10.567,11.056000000000001,10.673,10.587499999999999,10.7325,11.279,10.685500000000001,11.0925,10.7335,11.0005,11.0655,10.572,11.131,11.232,10.7055,10.749500000000001,10.773,10.685500000000001,10.4665,10.645,10.495000000000001,10.644,10.556000000000001,10.617,11.0495,11.044,10.835,10.653500000000001
Comt,10.662500000000001,10.705,10.211500000000001,10.432,10.43,10.491,10.4285,10.835,10.266,10.461,10.907499999999999,10.385,10.8605,10.457,10.4085,10.302,10.814499999999999,10.941,10.943,10.479500000000002,10.465,10.865,10.995,10.375499999999999,10.375499999999999,10.4885,10.857,10.936,10.953,10.326,10.6105,10.919,10.427499999999998,10.379999999999999,10.4565,10.94,10.4185,10.301,10.509,10.4125,10.917,10.9565,10.311499999999999,10.9075,10.4855,10.9485,10.454,10.8855,10.547,10.380500000000001
Cox18,10.7905,10.3095,10.6505,10.898499999999999,10.464,10.892,10.408000000000001,10.687,10.954,10.869,10.422,10.863,10.843499999999999,10.781500000000001,10.245000000000001,10.7,10.338999999999999,11.127,10.783,11.0195,10.966000000000001,10.915,11.064,10.806000000000001,10.864,10.294,10.305499999999999,10.436,10.900500000000001,10.4305,10.5305,10.969000000000001,10.917,10.887,10.777000000000001,10.823,10.7725,10.493,10.224,10.841,10.9525,10.915500000000002,10.6455,10.909500000000001,10.4875,10.828,10.499500000000001,10.378,10.384,10.7415
Cox6a1,11.4975,11.601500000000001,11.323,11.1795,11.586,11.413499999999999,11.1675,11.012,11.478,11.583,11.33,11.538499999999999,11.308,11.350999999999999,11.063,11.112,11.8585,11.353,11.464,11.3705,11.309000000000001,11.3345,11.429,11.136500000000002,11.186,11.372,11.3085,11.137,11.621,11.3135,11.6945,11.096,11.41,11.337499999999999,11.581,11.173,11.406,11.443999999999999,12.175,11.2685,11.221499999999999,11.345500000000001,11.551,11.5055,11.397,11.501000000000001,11.439499999999999,11.504,11.6135,11.456
Crabp1,10.6265,10.808,10.4215,10.531500000000001,10.967,10.692,10.774000000000001,10.515,10.459,10.741,10.2975,10.6435,10.367,10.6355,10.529,10.194,10.4855,10.765,10.564,10.6175,10.7095,10.808499999999999,10.853,10.151,10.049,10.444500000000001,10.942499999999999,10.483,10.775500000000001,10.405999999999999,10.791,10.586,10.600999999999999,10.876999999999999,10.687999999999999,10.168,10.966999999999999,10.7055,11.063,10.2925,10.6415,10.4865,10.6735,10.4365,10.5655,10.617,10.127,10.761,10.6615,10.627500000000001
Cyb5r3,11.568000000000001,11.7505,10.955,11.241,11.435,11.275500000000001,11.807500000000001,11.902,11.98,11.126,11.2035,11.8255,11.141,11.093,11.0365,11.822,11.1825,11.914,11.234,11.8,11.3025,11.777000000000001,11.885,11.808499999999999,11.246,11.7795,11.113,11.214,11.25,11.206,11.352,11.258500000000002,11.248000000000001,11.306000000000001,11.1995,11.298,11.786000000000001,11.751999999999999,11.029,11.1175,12.0165,11.268999999999998,11.2055,11.260000000000002,11.276499999999999,11.2555,11.9055,11.814,11.46,11.086500000000001
DQ267102,13.2605,12.8585,13.0655,13.0045,12.793,12.916,13.035,13.001,13.22,12.609,13.025500000000001,12.815999999999999,12.8945,12.5045,12.9725,12.97,12.435,12.987,12.58,12.913499999999999,13.1395,12.899000000000001,12.984,12.837,12.951,12.729500000000002,12.5095,12.954,12.949,12.916,12.617999999999999,13.095500000000001,13.1265,12.847000000000001,12.987,12.927,12.526,13.0435,12.38,12.667,13.083,13.0405,12.840499999999999,12.888,13.0235,13.198,13.0875,13.0155,12.951,13.167
Dbi,11.57,11.165,11.182500000000001,11.645,11.293,11.534500000000001,11.283,11.565,11.574,10.887,11.405999999999999,10.9845,11.568999999999999,10.8255,10.825,10.913,11.319500000000001,11.705,11.457,11.307,11.625499999999999,11.1195,11.582,11.765,11.5715,11.372,10.8735,11.524,11.225,11.681000000000001,11.5335,11.5195,11.742,11.475000000000001,11.5535,11.698,11.2655,11.024000000000001,11.357,11.3755,11.618500000000001,11.641,11.296,11.222,11.7325,11.27,11.475999999999999,11.6665,11.1165,11.2195
Dbp,10.453,10.408000000000001,9.890999999999998,10.792,10.731,10.314499999999999,10.65,10.656,10.803,10.445,10.657499999999999,10.425,10.6365,10.371500000000001,10.198,10.531,10.190999999999999,10.979,10.263,10.6665,10.436499999999999,10.6355,10.612,10.758,10.6795,10.241,10.127500000000001,10.675,10.691500000000001,10.735,10.2865,10.825,10.863,10.308499999999999,10.173,10.852,10.3995,10.686,9.981,10.626999999999999,10.988,10.7665,10.5505,10.747,10.949,10.685500000000001,10.833,10.3655,10.212,10.211
Dcn,10.1225,10.599,9.9185,10.79,10.19,10.778500000000001,10.822,11.181,10.41,10.288,10.588000000000001,10.650500000000001,10.733,10.878,10.654499999999999,10.71,10.839,10.745,10.615,10.497,10.458,10.1775,10.771,10.7085,9.9265,10.6415,10.9295,10.993,10.650500000000001,10.9455,10.7625,10.326,10.77,10.6305,10.802,11.05,10.892,10.989,10.835,10.911999999999999,10.743500000000001,10.7335,10.769,10.5805,10.8515,10.68,10.483,10.435500000000001,10.752500000000001,10.709
Dlg4,12.057,12.2065,12.167,11.7805,12.293,11.879,12.253499999999999,12.194,12.293,12.219,12.1965,11.7925,12.207,11.8275,11.7805,12.269,12.21,12.225,12.225,11.898,12.335999999999999,12.218499999999999,11.845,12.262,12.3025,11.7485,11.722999999999999,12.211,11.850999999999999,12.2935,11.795,12.165500000000002,11.912500000000001,11.804,12.234,11.882,11.8225,12.26,11.763,11.852,12.338999999999999,11.898,11.7835,11.8065,11.8555,11.7995,11.8225,12.1905,11.9885,11.788
Entpd4,11.763,11.441500000000001,11.262,12.036000000000001,12.065,11.3895,11.427,11.434,11.465,11.358,11.347,11.339,11.43,11.426,11.3525,11.266,11.3735,11.448,11.943,12.161999999999999,12.148,12.1095,12.488,11.3525,12.100000000000001,11.3695,11.894,11.425,11.988,12.065,12.063500000000001,11.663499999999999,11.5215,11.395499999999998,11.394,11.5,11.461,11.6335,11.766,11.437999999999999,11.535499999999999,11.4185,11.308,12.042,12.057500000000001,12.0745,11.4725,11.9635,11.645,11.314499999999999
Fabp7,12.5415,12.658,12.887,12.381499999999999,12.282,12.442499999999999,12.5955,12.584,12.222,12.662,12.6385,12.5785,12.501000000000001,12.591999999999999,12.482,12.423,12.68,12.512,12.774,12.0395,12.5215,12.506,12.468,12.774999999999999,12.492,12.114,12.578,12.482,12.5295,12.2455,12.368,12.317,12.5915,12.246,12.7765,12.304,12.2045,12.403500000000001,13.008,12.151,12.378499999999999,12.5115,12.504999999999999,12.2255,12.3505,12.4245,12.5875,12.3025,12.538499999999999,12.9055
Fam177a,10.4185,9.8855,9.7275,9.992,11.082,10.003,10.7325,10.606,10.596,9.917,10.054,10.094000000000001,10.102,10.004999999999999,9.966000000000001,9.885,10.086,10.937,11.292,10.5365,10.7285,10.047,10.615,10.838000000000001,9.857,10.035,10.721,10.092,9.9645,10.587,10.092500000000001,9.9985,10.021,9.969,10.913499999999999,10.065,9.963000000000001,9.8845,10.014,10.16,10.0715,10.0215,9.7925,9.9775,10.7055,9.942499999999999,10.0085,10.6385,10.205,9.850000000000001
Fam45a,11.308499999999999,11.401499999999999,10.989,11.1745,11.031,11.4055,11.5,11.029,11.094,10.889,11.592,11.0515,11.0185,11.497,11.506499999999999,11.023,10.98,11.554,11.142,11.419,10.91,11.546,11.371,11.591000000000001,10.9845,11.1445,11.131,11.022,11.459,11.5885,11.514,11.4345,11.556999999999999,11.476500000000001,11.013,11.553,11.5085,11.494,10.847,11.575,11.4295,11.549,10.984,11.566500000000001,11.567,11.440999999999999,11.507,10.968,11.344999999999999,11.527000000000001
Fbxo44,10.838999999999999,10.540500000000002,10.902000000000001,10.8875,10.476,10.467500000000001,11.0025,10.604,10.353,11.016,10.600999999999999,10.8855,10.943,10.643,10.641,10.93,10.9525,10.68,10.926,10.9545,10.622,11.0045,10.787,10.831,10.596,10.9535,11.085,10.929,10.914,10.9435,10.536999999999999,10.704,10.64,10.557500000000001,10.875,10.833,10.4085,10.4955,11.326,10.6015,10.981,10.631,10.892,10.8155,10.8935,10.567499999999999,10.6235,10.866,10.757,10.673
Fn1,10.486,10.4695,10.301,10.716000000000001,10.369,10.93,10.5965,11.089,10.284,10.252,10.306000000000001,10.7005,10.697,10.793,10.732,10.735,10.764,10.357,10.833,10.589500000000001,10.8305,10.462499999999999,11.126,10.731,10.369,10.7415,10.7365,10.538,10.733,10.6765,10.7945,10.3445,10.805,10.612,10.9015,10.832,10.754000000000001,10.786999999999999,10.938,10.561,10.7815,10.622499999999999,10.6835,10.6475,10.604500000000002,10.7705,10.797,10.7925,10.913,10.8275
Fxyd5,10.535,10.214500000000001,10.465,10.3015,10.133,10.71,10.266,10.851,10.45,10.055,10.363,10.524000000000001,10.498,10.6625,10.461500000000001,10.361,10.6075,10.318,10.725,10.3505,10.814,10.399000000000001,10.908,10.3735,10.111,10.169,10.865,10.381,10.383500000000002,10.107500000000002,10.409,10.0765,10.7695,10.307500000000001,10.8595,10.28,10.567,10.581,10.995,10.467500000000001,10.408000000000001,10.3095,10.2295,10.0975,10.529499999999999,10.5475,10.735,10.6695,10.754000000000001,10.8065
Gabra2,11.32,11.943,11.8645,11.731,11.751,11.695,11.77,11.815,11.847,11.816,11.7395,11.9235,11.7325,11.8515,11.856,11.785,10.713000000000001,11.663,11.782,10.602,11.662,11.8355,11.539,11.7045,11.812000000000001,10.745,11.769,11.76,11.685500000000001,11.7925,11.798,11.656500000000001,11.638000000000002,11.7655,11.776499999999999,11.787,11.8095,11.277000000000001,11.852,11.762,11.657,11.7165,11.7975,11.824,11.693999999999999,11.7165,10.6495,10.6055,11.4305,11.754999999999999
Gabrb2,11.5455,11.2125,11.533999999999999,11.178,11.647,11.1555,11.747499999999999,11.167,11.384,11.468,11.3685,11.335999999999999,11.233,11.2765,11.215499999999999,11.683,11.620000000000001,11.245,11.588,11.715,11.593,11.199000000000002,10.966,11.7365,11.253499999999999,11.2725,11.5015,11.74,11.704,11.225000000000001,11.6815,11.728,11.801,11.212,11.208,11.335,11.1415,11.5215,10.851,11.236,11.7155,11.6465,11.141,11.786999999999999,11.7645,11.7315,11.7085,11.684000000000001,11.418,11.3045
Gabre,10.6875,10.518,10.3125,10.701,11.006,10.931000000000001,10.749500000000001,10.582,10.648,10.203,10.6715,10.6845,10.654,10.461500000000001,10.590499999999999,10.23,10.431000000000001,10.805,10.702,10.9455,10.945,10.8645,10.859,10.6775,10.653500000000001,10.6625,10.393999999999998,10.766,10.7015,10.858,10.909500000000001,10.892499999999998,10.775,10.809000000000001,10.7395,10.823,10.9435,10.733,10.19,10.683,10.9775,10.783000000000001,10.599,10.745999999999999,10.943999999999999,10.7665,10.8655,10.781500000000001,10.5205,10.530000000000001
Gadd45gip1,10.113,9.472999999999999,9.567,10.204,9.935,10.277000000000001,9.6885,10.222,10.082,9.864,10.3005,10.2475,9.626000000000001,9.8385,9.5795,10.154,10.4345,9.742,9.805,9.751,10.1965,10.545,10.214,9.5475,10.268,10.2515,10.4885,9.697,10.23,9.498000000000001,9.9115,9.8305,10.256499999999999,9.614,9.6445,10.231,10.3475,9.682500000000001,11.022,9.5805,9.712,9.665,10.168,10.225,9.7735,10.3675,10.211500000000001,10.122,10.0515,9.7265
Gal,10.698,10.7635,10.895,11.218,10.982,10.788,10.6815,10.478,10.565,11.085,10.8585,10.4665,10.4585,11.174,10.7285,10.684,10.8205,10.521,10.86,10.883,10.531500000000001,11.1625,10.668,11.038499999999999,11.012,10.8935,11.152999999999999,10.854,10.6755,10.870999999999999,10.982,10.942,10.432,10.652000000000001,10.794,10.729,10.9185,10.8065,11.544,10.841000000000001,10.922,10.7875,10.8895,10.9835,10.996500000000001,10.9835,11.064499999999999,10.587499999999999,10.878,10.8105
Gapdh,12.8825,12.1895,12.7575,12.068999999999999,12.901,12.315999999999999,12.1735,12.794,13.149,12.146,12.9175,12.7085,12.9265,12.809999999999999,12.653,12.707,11.803,12.994,12.728,13.0095,12.308499999999999,12.7165,13.189,12.846499999999999,12.963999999999999,12.704,12.61,12.864,12.978,12.8125,12.1175,12.468,12.84,12.9455,12.586,12.906,12.568999999999999,12.873999999999999,12.651,12.431999999999999,13.193000000000001,13.0105,12.6645,12.9895,13.056000000000001,12.8425,12.998999999999999,13.001999999999999,12.785,12.8415
Glo1,11.166,11.51,10.732,10.8005,10.736,11.5485,11.5225,10.733,10.647,11.692,10.7025,10.7075,11.4435,11.656500000000001,11.5545,11.464,11.633500000000002,10.849,10.981,11.4445,10.712,10.784500000000001,10.679,11.434999999999999,11.521,10.9025,11.721499999999999,11.472,10.769,11.522,11.5545,10.573,10.6235,11.6135,10.748000000000001,10.784,11.686,10.616,11.007,10.8295,10.641,10.742,10.719,10.8015,10.7385,10.6445,11.6105,10.797,11.332,11.622
Gm10263,10.555,10.256499999999999,10.287500000000001,10.498999999999999,10.682,10.5095,10.400500000000001,10.451,10.122,10.9,10.308,10.3645,10.231,10.4315,10.413,10.344,10.364,10.484,10.767,10.2695,10.343499999999999,10.7415,10.5,10.175,10.16,10.5835,10.5145,10.457,10.5655,10.185,10.619,10.212,10.3945,10.2675,10.5845,10.077,10.671,10.216,11.032,10.2805,10.235,10.4805,10.322,10.5785,10.459,10.417,10.374,10.4635,10.421,10.5555
Gm10800,11.324,11.173,11.372499999999999,11.149999999999999,9.831,11.169,11.4385,12.303,11.914,10.84,12.229,11.0745,11.443,12.0695,11.742999999999999,11.279,10.159,11.538,10.77,10.576,11.07,11.4665,10.9,11.901,12.215,10.49,10.785499999999999,11.432,10.931000000000001,11.322500000000002,10.318999999999999,11.6585,11.9925,11.376999999999999,11.3095,11.114,11.9765,12.049499999999998,11.726,12.349499999999999,11.7575,12.17,11.5435,11.202,10.814499999999999,11.3005,11.786,11.402,11.422,12.242999999999999
Gm11555,10.4485,10.841,10.348500000000001,10.1815,10.366,9.9825,10.475999999999999,10.293,11.011,10.426,10.1135,10.471499999999999,10.511,10.18,10.084,10.717,10.6155,10.104,10.053,10.305,10.433499999999999,10.2775,10.506,10.500499999999999,10.355,10.142,10.0495,10.305,10.1555,10.367999999999999,10.269,10.407499999999999,10.534500000000001,10.5715,10.5985,10.416,10.3535,10.614,10.752,10.1355,10.3995,10.34,10.530999999999999,10.321000000000002,10.0775,10.776,10.336500000000001,10.2135,10.288499999999999,10.336
Gm11560,11.288,11.3895,11.1055,11.1055,11.38,11.021,11.3855,11.078,11.239,11.401,11.071000000000002,11.2745,11.389,10.7725,10.761,11.458,11.380500000000001,11.036,10.688,10.996,11.160499999999999,11.23,10.853,11.31,11.092,10.9805,10.969000000000001,11.354,10.8945,10.9465,11.299499999999998,11.225,11.164000000000001,11.26,11.5,10.958,10.958,11.24,11.381,11.0625,11.030000000000001,10.9565,11.286999999999999,10.9345,10.8435,11.444500000000001,11.1995,11.012,10.9335,11.053
Gm11826,11.414,10.881,11.1125,11.354,11.392,11.589500000000001,11.277000000000001,11.215,10.598,11.5,11.225999999999999,11.2715,11.318999999999999,11.5,11.511,10.726,11.1135,11.296,11.522,11.413,11.1385,11.4185,11.484,11.026499999999999,11.0,11.506,11.639,11.205,11.4875,10.9255,11.5545,11.2025,11.433,11.404499999999999,11.024999999999999,11.197,11.626999999999999,11.0015,11.808,11.339500000000001,10.994,11.381,11.384,11.3535,11.362,11.359,11.3705,11.180499999999999,11.395,11.6025
Gm13271,10.796,11.6665,11.1535,10.836,10.896,10.697,11.044,10.884,11.628,11.415,10.672,11.0215,11.4985,10.2995,10.5955,11.294,11.213,10.196,10.405,10.608,11.2395,10.6425,11.722,11.7985,10.819,10.8015,10.6865,10.961,10.879999999999999,10.975000000000001,10.385,10.935500000000001,11.293,10.8675,11.735,11.254,10.618,11.898,11.309,11.498999999999999,10.856,10.8845,11.791,10.687000000000001,10.681000000000001,11.303,10.626999999999999,10.8795,10.806999999999999,10.7635
