data	B6_i	B6_ii	B6_iii	B6_iv	B6_v	D2_i	D2_ii	D2_iii	D2_iv	BXD1_ii	BXD2_i	BXD2_ii	BXD5_i	BXD5_ii	BXD6_i	BXD6_ii	BXD8_i	BXD9_i	BXD9_ii	BXD11_i	BXD11_ii	BXD12_i	BXD12_ii	BXD13_i	BXD14_i	BXD14_ii	BXD15_i	BXD15_ii	BXD16_i	BXD16_ii	BXD18_i	BXD18_ii	BXD19_i	BXD19_ii	BXD20_i	BXD20_ii	BXD22_i	BXD22_ii	BXD27_i	BXD27_ii	BXD28_i	BXD28_ii	BXD29_i	BXD29_ii	BXD32_i	BXD32_ii	BXD34_i	BXD34_ii	BXD39_i	BXD39_ii	BXD40_i	BXD40_ii	BXD42_i	BXD42_ii	BXD43_i	BXD43_ii	BXD44_i	BXD44_ii	BXD48_i	BXD48_ii	BXD50_i	BXD50_ii	BXD51_i	BXD51_ii	BXD55_i	BXD55_ii	BXD60_i	BXD60_ii	BXD64_i	BXD64_ii	BXD68_i	BXD68_ii	BXD69_i	BXD69_ii	BXD73_i	BXD73_ii	BXD75_i	BXD75_ii	BXD79_i	BXD79_ii	BXD83_i	BXD83_ii	BXD86_i	BXD86_ii	BXD89_i	BXD70_i
Nfe2	0.12268813	0.742075057	0.35634374	0.18350473	0.03852975	0.238563044	0.79249228	0.129354291	-0.700077223	-0.779825283	0.55141077	0.282463291	-0.114395926	0.32524032	0.675969488	0.95712007	-0.290383507	-0.03528554	0.728556135	0.197258773	0.14280591	0.293874516	0.188903215	-0.531679093	0.406778669	0.543953039	0.461448687	0.36630873	-0.19020062	0.01375589	0.510595674	0.277582463	0.098235168	-0.710601719	0.440188888	0.08920992	0.183485828	0.31927773	-0.12788919	-0.18960255	-0.07110821	-0.00876163	0.413250844	0.634412257	-0.020503792	0.656745465	-0.062037282	-0.118955179	0.132140798	0.278284968	0.31145713	0.108889728	0.341900703	0.473325306	-0.068010128	0.121736052	0.523656562	0.403256532	-0.129280598	-0.452546471	0.185915602	0.024672922	0.364675068	0.359644278	-0.088596181	0.215433787	0.737220279	0.552477635	0.290676361	0.887167658	0.145792392	0.415654678	0.646857811	-0.241078478	-0.203442677	0.046371703	0.348449456	0.083127975	0.656267631	0.168255812	0.385795959	0.369698293	0.535167822	0.119671754	0.282146932	-0.396555198
Atad3a	-1.167059735	-1.331859875	-0.821540551	-0.757023463	-0.931493756	-1.214581211	-0.772630449	-0.48103802	-0.207236599	-1.40623369	-0.73820887	-0.306932735	-0.097582022	0.448850833	-0.87868036	-0.801884751	-0.363394222	-0.7724365	-0.59033726	-0.639958046	-0.482654594	-1.332625797	-1.277478695	-0.904231999	-0.728836229	-1.275840673	-0.155039033	-0.744027063	-1.037752336	-0.826149642	-0.461995649	-0.501109441	-0.798322741	-0.965099037	-0.750902645	-0.601379898	-0.20883159	-0.742505789	-0.373174733	0.157441649	-0.687037055	-0.736642187	-0.676878942	-0.42250847	-0.664514877	-0.753020435	-0.352341506	-0.959999343	-0.459197304	-0.936927038	-0.492136906	-0.400265915	-0.583086975	-0.981702255	-0.654747399	-0.828014678	-0.471982263	-0.330905772	-0.601424127	-0.743494733	-1.50850107	-1.426174331	0.082751281	-0.403157379	-0.263279305	-0.748239015	-0.566255053	-0.389233624	-0.419594999	-1.374532426	-0.603064093	-1.459597723	-0.562673955	0.324992245	-0.806777951	-0.449676059	-0.439606157	-0.605148415	-0.994520751	-0.902421822	-0.426839005	-1.08823259	-0.764075339	-0.244036608	-0.378707726	-0.313793603
Ints4	0.486425206	0.317247945	0.504991989	0.513583493	0.424727259	0.098558797	0.228095618	0.089227504	0.012276439	0.326918237	0.083135679	0.165164991	-0.531619493	-0.200332973	0.252079074	0.11147613	0.224506898	-0.100158665	0.116496848	0.267226071	0.242006282	0.38954793	0.278263667	0.048782353	0.2264693	0.369400394	0.146390461	0.320012121	0.343971009	0.138264304	0.299813169	-0.125156663	0.469796954	0.177735741	0.22821507	0.39151701	0.437531454	-0.055618914	0.070873825	0.321299157	-0.079905152	-0.164038739	0.252112925	0.172378843	-0.279459494	0.179217113	0.117874944	-0.029449976	0.30524803	0.07579877	0.208017547	0.132323924	0.002179825	0.427940829	0.155854534	0.109963655	-0.001312466	0.142237416	0.106348083	0.280146941	-0.073065367	0.067948286	-0.128412323	0.263775574	0.183872033	0.233920932	0.057205208	0.325980933	0.164688451	0.353878174	0.240177704	0.287876664	0.151147932	0.459352989	0.034827652	0.008896281	0.165219181	0.221114335	0.079664462	0.105500631	0.127104523	-0.098233757	0.027001969	0.008942213	0.16433218	0.22502419
Jhdm1d	0.1681177	0.05329044	-0.12287339	0.31183178	0.00346086	0.25435596	0.43616041	0.23129691	0.2306587	0.23333432	0.28169568	0.01530725	0.29057919	-0.10791306	-0.00316663	0.00556255	0.30483203	0.20791615	0.11796142	0.29250807	0.30924568	-0.02575275	-0.17286113	0.10531627	0.28795605	0.41999503	0.40623438	0.2272222	0.25514837	0.00270678	0.24187226	0.37592585	0.42400011	0.28252446	0.39839265	0.3832518	0.50087586	0.42924945	0.50637789	-0.14162156	0.34233251	0.21015759	0.10085306	0.39977825	0.07674721	0.26611742	0.185248093	0.394753173	0.421338253	0.177257473	0.282165063	0.038383533	0.106464603	0.122663103	0.432621202	0.174476312	0.434117772	0.240216312	0.363002372	-0.029591928	-0.079534618	0.096318102	0.459051942	0.420351002	0.051367652	0.197616612	0.053022022	0.125022732	0.151085832	0.019854112	0.203795622	0.266433662	0.279385132	0.127243532	0.171040302	0.268978142	0.386270922	0.227725952	0.248990082	0.288780762	0.249650432	0.541824292	0.304547752	0.381661342	0.306952142	0.257150362
Mina	0.25132291	-0.21454034	-0.05302443	0.469463355	0.13367634	-0.542642543	-0.390308698	-0.301447216	-0.38833234	0.26820502	0.032856062	0.01789313	0.119263365	0.464126847	0.153155393	-0.144215052	0.261553212	0.413063804	0.485524338	-0.245257448	0.02115904	0.20028658	0.518515208	0.334007525	0.29254021	-0.07965866	0.049837553	-0.070070025	-0.275006877	-0.585411585	0.40202427	0.06111974	0.07992982	0.064036421	0.499985266	0.229306973	0.36185185	-0.09014305	-0.0029962	-0.053110634	-0.02692328	-0.10761655	-0.271300937	-0.197336986	-0.345931028	-0.012259441	0.131372454	-0.145486528	0.388309444	-0.026692556	0.080907454	-0.034983704	0.001915634	0.096649774	-0.163250784	-0.454426756	-0.181774979	-0.088370489	-0.23581846	-0.188336853	-0.510610262	-0.311293689	0.538663709	0.032622038	0.476816354	-0.217418344	-0.215008743	0.162030708	0.337242428	-0.371895362	-0.147469542	-0.117708238	0.140265347	0.641218897	-0.025179007	0.165485751	0.196683805	0.054092295	0.094974391	0.459937376	0.749106198	0.518044665	0.023408477	0.275833534	0.269774058	0.63066876
E2f5	-0.777493773	-0.678401107	-0.290968989	-0.650088465	-0.920038461	-0.644361125	-0.360496774	-0.344554136	-0.423606866	-0.639709779	-0.092541945	-0.033933673	-0.322297181	-0.532071456	-0.61205013	-0.68468501	-0.341018688	-0.424857415	-0.222606096	-0.348682946	-0.365057157	-0.333394706	-0.80312466	-0.244124375	-0.124008637	-0.387677187	-0.067637487	-0.303761357	-0.334621732	-0.669826914	-0.034608787	-0.166601382	-0.251623859	-0.275369799	-0.551229217	-0.433404065	0.136777383	-0.587195517	-0.307107961	0.183695057	-0.335192225	-0.474802359	-0.47047897	-0.372426531	-0.15296849	-0.498985655	-0.130126851	-1.080372937	-0.16769039	-0.248778031	-0.279835023	-0.045261628	-0.089742489	-0.530655083	-0.111457779	-0.346094068	-0.332327838	-0.119882701	-0.854204162	-0.426600083	-0.235764734	-0.586229537	-0.062039611	-0.124818329	0.03388425	-0.279043109	-0.034207123	0.071368919	-0.137188117	-0.341510541	-0.570912517	-0.647209166	-0.232516469	0.199655137	-0.434031664	-0.83789279	-0.028079893	-0.715520763	-0.281674836	-0.635266848	-0.393250309	-0.773629591	-0.453928336	-0.038367969	-0.411269988	-0.302466058
Vwf	0.678130563	0.892077835	0.79739678	0.814579158	1.166520961	0.256914	0.453249332	0.246590601	0.694009859	0.951831477	0.210609823	0.456331296	0.002758952	0.498158474	0.624142058	0.515642215	-0.049825694	0.037999291	0.747537094	0.183802884	0.401929306	0.973399416	0.997895452	0.369106907	0.841344279	0.901460317	0.304169393	0.383805284	0.569647726	1.087153535	0.0421894	0.017642049	0.783673895	1.080509567	0.458811175	0.282363991	0.06968064	0.30096056	0.165275586	0.72851375	0.0563584	0.50124382	0.383531389	0.563542573	0.09976213	0.18906927	0.491599215	0.003001763	0.590984486	0.196746963	0.383416532	0.260418229	0.985423391	0.778240493	0.511170225	0.300457422	0.148867287	0.003449961	0.575871737	0.610411402	0.90098475	0.684213618	0.080120853	0.265000977	0.405341106	0.442516969	0.546329274	0.433771084	0.510807059	0.740689197	0.165536772	0.389235172	-0.090402388	-0.06421928	0.525524095	0.524455296	0.359110332	0.725803628	0.330279093	0.539813632	0.38551734	1.089084536	0.216441328	0.475609378	0.627705933	0.458665958
Spred1	0.69167508	0.29007745	0.72618885	0.39612203	0.77362289	0.57969113	-0.28542047	0.58072684	0.87057156	1.17921566	0.052210363	-0.13937681	-0.20535536	-0.20816883	-0.92404089	-0.8364388	0.68501945	0.36452266	0.23913879	-0.29313259	-0.0404059	0.91378863	1.1694239	0.75894968	0.69434955	0.66289699	0.19970508	0.08816043	0.58918072	1.43790711	-0.13915614	0.01426247	1.64598721	1.74852082	0.46687982	0.40258636	-0.20883159	0.73421928	-0.19689571	-0.01540971	-0.15017978	-0.32609004	-0.3646298	-0.14699315	-0.10163707	0.11998288	0.073302072	0.122000632	0.421130172	-0.324516216	0.520505592	0.346677822	0.517681362	0.389945072	0.974340324	0.499320545	0.045943484	-0.077285126	0.451924334	0.363730484	0.503943884	0.417414004	-0.008943196	-0.197445276	0.267057714	0.125028944	0.402662374	0.128788584	0.300228784	-0.160414806	0.276214874	0.063316894	-0.613999836	0.312568768	0.487494664	0.433864784	-0.061634356	0.622051434	0.040241774	0.403936784	0.163460234	0.511424664	-0.472203996	-0.175452826	0.333399674	0.182688114
2010111I01Rik	-0.05078744	0.83942508	0.885088708	0.38878772	0.557477253	0.704893229	0.271465246	0.57236826	1.325421803	0.48433687	-0.094544	-0.132685981	0.22321417	0.040346951	0.082718096	-0.107279252	0.3158109	-0.240199658	0.080507805	-0.614741351	-0.508237659	1.40105886	0.620950327	0.731834008	0.843391457	0.946609312	0.44656015	0.25531789	0.505941637	0.799494852	-0.1210789	0.46975011	0.422669983	1.029035038	0.497894523	0.941242331	0.22541651	0.391729304	0.052416921	0.183765832	0.343929295	0.029135645	0.670212496	0.411751312	0.64904152	0.25798059	0.779739145	-0.152506795	0.074265771	0.184149901	0.535150923	-0.051831252	1.134637907	0.278661557	0.513531619	0.278890493	0.489209751	0.236156864	0.118231567	0.131618537	1.639456159	0.960805769	-0.425407525	0.322085751	-0.295622405	0.227561571	0.775888577	0.810099668	0.435955882	1.183800828	0.01637775	-0.106843077	-0.003742045	-0.34608821	0.323234464	1.193703814	0.005562861	0.471687951	0.299307378	0.299926011	0.000199691	0.51397272	-0.093274182	0.330676084	0.889155931	0.264650307
Rps6ka1	-0.20368684	0.34726554	0.27626788	-0.08971875	-0.42153729	-0.23498427	0.38026193	-0.02819039	-0.32747097	-0.56048856	0.07517129	-0.00211275	0.05005906	0.026046	-0.18520513	-0.17855667	-0.4294132	-0.45535354	-0.09820932	-0.04196785	-0.16120291	-0.42878842	-0.6032811	-0.4250892	-0.19746789	0.01226457	0.21269039	-0.03512848	-0.29142731	-0.18860044	-0.10230661	-0.09294668	-0.0894105	-0.25437527	-0.03541239	0.16131456	0.11027331	0.22439818	-0.09239963	0.06751277	-0.0915654	-0.01689939	0.44823771	0.21853597	-0.19293707	0.22687903	-0.097915528	-0.070724078	-0.093008798	0.220344592	0.054639582	-0.061653098	-0.358692598	-0.274388968	0.135868516	0.044790276	0.350701806	0.103480836	-0.280733034	-0.399806884	0.170137456	-0.112951884	0.063402766	0.117462826	-0.184435264	0.084582566	0.150046796	0.164337676	0.017737556	0.394146136	-0.217604524	-0.062728074	-0.046785974	-0.420621584	-0.244421694	-0.107096184	0.021240276	-0.368054654	0.098024046	-0.292294264	-0.263483574	-0.664896234	0.129743676	-0.027477714	-0.319559434	-0.357529014
Tmem37	-1.281979861	-0.319009938	0.233925403	-1.163742113	-1.285028821	-0.558477326	0.216522168	-0.33202172	-0.743427303	-1.57964663	-0.46869043	-0.246446544	-0.23007521	-0.921616944	-1.188432264	-0.59538305	-0.999772209	-0.409200516	-0.651062622	-0.488250306	-1.037011582	-0.435410537	-1.043442794	-1.107452622	-0.55624649	-0.888122945	-0.249103458	-0.246047909	-0.561004917	-0.62907013	-0.684170988	0.17559531	0.127916601	-0.577483467	-0.790608415	-1.309187635	-0.613542729	-0.644371571	-0.55440501	-0.68314828	-0.06020813	-0.961024585	0.143212844	-0.25808627	-0.081827562	-0.14235743	-0.064031626	-0.861238872	-0.473160801	-0.766996389	-0.675022863	-0.276155408	-0.228555781	-0.921972119	-0.205153675	-0.479030571	0.757634122	0.038844015	-1.314281624	0.032338548	0.097379626	-0.475665442	-0.299699527	0.064446891	-0.293279043	-0.506988102	0.200686085	-0.255056052	-0.121198885	-0.147240077	-1.041276181	-0.903648301	0.18446633	-1.059256402	-1.112543845	-0.490086079	0.022381684	-1.218812869	-0.218468565	-1.446078602	-0.750116911	-1.626444748	-0.480805718	-0.565009455	-0.686078985	-1.012978175
Igf1	-0.352834034	0.040141468	-0.247380977	-0.338900342	0.742887301	-0.512575205	-0.60196206	-1.220782578	-0.184032214	0.13890527	-0.481926258	0.125290159	-1.215881335	0.76119288	-0.071306398	0.580275254	-0.730122265	-0.2775157	-0.128835556	-0.763464063	0.133965012	-0.348878166	0.086718624	-0.228318848	-0.383123192	-0.487305898	-0.512790205	-0.001196412	-0.65559716	0.017559778	-0.838707005	-0.198346966	-0.461864513	0.325468591	-0.619941967	-0.32554421	-0.685788887	0.080609006	0.08300524	0.745141512	-0.568607863	0.119530665	-0.012206751	0.191048055	-0.719257483	-0.716982404	-0.195422995	0.212615817	-0.561275854	-0.069202852	-4.30963E-05	0.014419982	-0.662337287	-0.295368046	-0.114296159	-0.077283805	0.214736324	-0.010227558	0.166105228	0.074350189	0.197003765	0.215635823	-0.776307827	-0.35218222	-0.11362962	-0.374268594	-0.370649909	-0.362626256	0.080193939	0.04753477	0.174460616	0.307254872	-0.07274352	-0.238935688	-0.297172708	-0.288423754	-0.148073165	-0.552196718	-0.777653709	-0.095741378	-0.288121187	0.209964032	-0.068439064	-0.638440118	-0.815694743	-0.06002166
Pnpla7	-0.19032166	-0.06484184	-0.30887102	-0.463154228	-0.48604827	-0.13561227	0.46890274	0.32069845	0.40400629	-0.43011006	0.24655414	-0.12736052	0.11149747	0.58807819	0.88203391	0.22579339	-0.00352691	0.04165664	-0.11292917	0.24243594	0.19955335	-0.37081437	-0.22346156	-0.06631999	-0.14323276	-0.22367968	0.15897419	0.08420308	-0.15423893	0.0173233	0.26566021	0.71402976	-0.8922046	-0.17945058	-0.02471844	0.20406381	0.70194709	0.58182595	0.24378046	0.12014012	0.29653777	-0.16286597	-0.06497111	-0.300115747	0.30656655	0.03694384	0.284967544	0.413851154	0.196867834	-0.001527176	0.366702594	-0.237478416	-0.078823996	-0.394782206	0.33119379	-0.2273711	0.46053819	-0.06070591	0.16430065	-0.35363657	0.09212278	-0.06172814	0.33023785	-0.02063519	0.43557101	0.33689915	0.11631372	-0.19423007	0.47889682	0.19865293	0.16690034	-0.21513911	0.10458022	-0.33159031	-0.49546586	0.572211934	0.20845498	0.08679081	0.18289976	0.06138408	0.01698096	-0.32514079	0.34821895	-0.10999877	0.28808311	0.17484557
AI451617	3.943559845	4.213159529	4.452190174	3.575380359	4.082820117	4.411842796	4.958970352	4.468146465	5.117828831	4.127421706	4.017467063	3.156239405	0.72678549	3.673730038	2.646210218	2.730429275	2.818926	5.013297242	5.304467234	2.552882312	3.008990204	6.435753304	5.780148917	4.445658945	6.054974524	6.246943161	4.044819478	5.738325427	3.605139216	4.136743423	3.187209748	5.010233565	4.445596014	4.38502127	3.713446039	4.067193193	3.026169615	3.691267721	2.495656674	2.92790276	3.695692615	3.84613749	3.271983837	3.261368271	4.847031507	4.959679931	4.637489983	3.48723235	3.951329135	3.8224858	3.47815472	2.864159206	4.62421312	4.845810616	3.490133688	3.55859539	2.800958793	2.764490682	3.132128694	3.268294092	5.202437824	4.484790373	3.03096192	3.371145546	6.112258773	4.949132207	6.419428611	7.431965152	4.155826258	4.091150288	3.771733236	3.764661237	3.710198191	2.774088798	2.348166436	3.114418861	3.160417091	3.224066983	5.100284486	4.753596359	4.358351888	5.148418322	4.451201381	4.434186838	3.553873081	3.014450835
Cd1d2	1.074311102	0.549618302	1.227939107	0.162609505	0.744688733	0.198877735	0.18828267	-0.02012498	-0.153339765	1.044672927	-0.365596937	-0.324401138	-0.223616983	-0.140243285	-0.68654158	-0.226140392	0.045331539	0.543697525	0.19712483	-0.063083394	0.085866526	1.296466961	0.891364258	0.552553053	0.501476128	0.662357238	0.043845765	-0.476162578	0.284097457	0.653768073	0.161202523	0.193206597	0.786186864	0.428697315	0.85281103	-0.316774001	-0.142565291	-1.015567655	-0.063060297	-0.411727336	-0.310935219	-0.534056425	0.218692891	0.124920551	-0.135069584	-0.225218284	0.126486441	-0.406300427	0.240078061	-0.116273288	0.025094514	-0.309971075	1.086567835	0.293776995	0.078699867	-0.295357335	-0.502773314	-0.718827512	0.34179373	0.397835992	-0.056075443	-0.052407905	-0.479776749	-0.135086965	0.69518589	-0.470819439	0.396561825	0.297991675	0.053063463	0.629792802	0.529041441	0.474391455	0.376053284	-0.529002855	0.182545422	-0.676995495	0.580727484	0.324461722	0.648371359	0.620909606	1.397647861	0.607713787	-0.106378014	-0.297241171	-0.026219353	-0.071086385
Cxcl1	1.057581908	1.134580803	0.986931007	1.457679693	1.603809886	0.6132756	-1.607042219	-0.156941669	1.762246293	1.533053071	-0.735476971	0.63256774	-0.016349871	0.275766053	0.83891991	1.227972347	0.222910113	0.440604032	-0.811926909	0.310934815	-0.025857587	1.915829644	1.79909583	1.695837394	0.043353092	-0.52883689	0.166498034	-0.373624416	0.519329897	1.575853345	-0.3514789	0.833398619	0.429701548	0.881869943	1.262406444	0.455815504	-0.949491668	0.926015658	-0.003231109	1.351710469	0.818708878	0.714709053	-1.290320756	-0.610029722	-0.179674887	-0.751985378	-0.462868546	-1.153891422	0.805393638	-0.687783716	0.975858307	0.488629156	1.771407786	1.091362378	0.062064679	-0.668684503	-1.400714522	-0.638025091	1.641708791	0.817796659	1.28261975	0.640661236	-0.59404208	0.61421991	-0.145360782	-0.221245631	-0.013001113	-0.06338247	0.544195756	0.266667216	0.619678942	0.341235533	-0.594343884	0.700790499	0.628556993	0.403827484	0.887703514	0.202251429	0.861602995	1.5646662	0.994935576	1.834724187	-0.850211521	0.331460467	0.102765819	0.531671688
Magohb	0.487455141	0.499994216	0.558423962	0.777547859	0.756476899	0.215430889	0.218615307	0.14835716	0.190869454	0.683367815	0.128620463	0.029319084	0.128962576	0.176230379	1.165219209	1.49580688	0.41157534	0.191109679	0.58836616	-0.094950987	0.227508897	0.199588267	0.169739211	0.400668881	0.417745223	0.513142254	0.074126393	0.188477127	0.335213957	0.500468518	0.177874694	-0.32980052	-0.511965142	-0.536036733	0.285701161	0.233423082	0.154014788	0.170845468	-0.220345117	0.113734152	-0.461781156	-0.109211872	-0.091247122	0.098765615	-0.54042453	0.473316593	0.047108448	-0.24591759	0.369496412	0.128407238	0.106706903	0.347443023	0.131637661	0.573440721	0.410629369	0.307403976	-0.309988236	-0.015127996	0.373231351	0.176917324	-0.431614371	-0.229981241	0.180184466	0.217139133	-0.090408874	-0.051480213	0.219559319	0.595875399	-0.051312782	-0.286806149	0.129277341	0.078869054	-0.076616778	0.318796922	0.117718302	0.205990587	0.380293493	0.474127753	-0.406718418	0.107818852	-0.06475938	0.458279977	-0.027448965	0.285017967	0.452137186	0.402251808
Spry1	-2.013430413	-2.551519477	-1.294355103	-1.929836744	-1.597640554	-1.574351403	-0.422065149	-2.084895235	0.475407304	-4.894311298	0.028809229	0.790760771	0.079574549	-0.492563713	-0.406192589	0.246418014	-1.362052387	-0.667864766	-0.653497547	-0.703481958	-1.509891178	-1.284337914	0.977094133	-2.018760387	-0.099186022	0.044898355	0.20831821	-0.859051243	-2.012693638	-1.715331226	-0.989164504	-0.986583912	-5.564506815	-5.688997728	-0.722303685	-0.659661714	-0.842576465	-1.363490959	-0.932476188	-0.150789871	-0.601622921	-0.659131131	-1.006425793	-1.276522107	-1.146783005	-1.332097739	-0.18896639	-1.236610079	-1.450061745	-2.450498329	-1.331233137	-1.487446942	0.673341165	-1.268529536	-0.763127756	-2.93444953	-0.632532216	-0.583065226	-2.00628043	-1.094042382	-1.259269683	-0.841571377	-0.103176662	-0.329351796	-1.994741883	-2.656580971	-1.641510448	-0.583537011	-0.618465898	-2.66464117	-0.812285597	-3.33690457	-0.426455733	-1.488259563	-0.073468804	-0.650058003	0.016217426	-0.718616492	-1.604829682	-1.688362839	-0.298574442	-0.467020138	0.456602228	-0.41585175	-1.246935067	-2.388957852
U90926	0.362436489	-0.730489618	2.434389985	0.169698929	0.89926577	-2.896279498	-0.165725396	0.465301847	2.748425798	-0.250455109	0.53130957	1.191298701	0.324687046	2.76119288	2.008844911	0.998490501	0.415555191	-1.021501721	1.346502454	0.601372623	0.660033824	1.760056205	0.562056633	-1.451719795	-1.13395144	-0.282676303	-0.014074211	1.819020662	-0.226097276	1.513487464	-0.695433302	1.400439211	-1.066255947	-0.056729512	4.274875797	0.040778004	-2.147431046	0.636509041	1.052416921	0.614744875	0.736246717	1.550322235	1.629825936	2.038627455	-0.588787552	-0.058646717	-0.455774582	-1.606229077	1.632279626	-0.762667054	1.606576391	-0.009069033	1.959073996	1.520188494	0.004694982	-0.652053619	-1.243221102	-0.635333398	1.744200412	0.36494226	0.392360038	0.833141956	0.69439342	1.062961806	-0.735066049	0.977490378	0.003629771	2.192714349	-1.244261676	0.074202502	-0.416431636	0.398838198	2.050318223	2.549023851	-0.469144799	-0.868429465	0.842933853	3.585664644	1.54381484	2.94570851	0.639173298	0.230413273	1.117509762	-0.815138998	-0.229498439	-2.059380005
Rbm43	1.093947649	1.31475828	0.961402043	1.197319967	1.376429747	1.227102918	0.76895406	0.932507177	0.615070467	1.219837501	0.997186185	0.692260314	-0.035068017	0.785440426	1.073665274	0.845917845	1.522075516	1.173409964	1.087141151	0.657864772	1.062000386	0.947141762	0.966170483	0.681254071	1.051022627	0.966667345	0.895727978	0.827906621	1.290764074	1.196171074	0.877655094	0.629726995	1.196083352	1.343201091	1.217076505	0.779978599	0.884511848	0.825784093	0.787320048	0.788392963	0.785481309	0.429984354	0.536346278	0.625568208	1.051767275	1.032829191	0.719769362	0.569068966	1.046603054	0.754451041	1.102723888	0.869844541	1.016684618	1.194384155	1.001811657	0.981295625	0.656129526	0.610566276	1.075792111	0.958326735	0.428131052	0.572585832	0.773560417	0.450908164	1.210584613	0.944202476	1.180864299	0.936111033	0.966778044	0.583001437	1.21187909	0.968673313	0.81852322	0.803657976	0.906444719	0.976569326	0.80138198	1.002790693	0.685492263	1.098174828	0.88270237	1.369017152	0.972602736	0.809680402	1.324979209	1.040190614
